sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_full:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000000/raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69.wav,c2bd649f676d1b0881fb390c2f60c363fcf8a6e6fc619b039795ed68b39c2fe7,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full:content:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,8c606ba1f004de3a6a3a08287bdb35e345d469246e9a919b5d99a331d2b33aae,5.146122448979592,tts,11labs,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,44100,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000135:raw_fake_xtts_ru_ipa_0819aa0af3ad58451afe54a46495aff6,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000135/raw_fake_xtts_ru_ipa_0819aa0af3ad58451afe54a46495aff6.wav,503e638b81d13afc5fa731046cc2bb259820e51f7047f7a45c6574e14cbb91d1,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0819aa0af3ad58451afe54a46495aff6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0819aa0af3ad58451afe54a46495aff6,ruasd_ru_v1_full:text:d1ca4b2e05403fb50fba273d5f3ea8a44171ee8a9d42bf8790fcde3627b03dc0,d1ca4b2e05403fb50fba273d5f3ea8a44171ee8a9d42bf8790fcde3627b03dc0,12.437333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000135:raw_fake_xtts_ru_ipa_0b94ed12a79daa608e3e6a0a0e30aa4d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000135/raw_fake_xtts_ru_ipa_0b94ed12a79daa608e3e6a0a0e30aa4d.wav,7787854dacc6fa011cb434b6a3e98c2a77f35c3aaa1c8e06301d5a635c75ee1f,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0b94ed12a79daa608e3e6a0a0e30aa4d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0b94ed12a79daa608e3e6a0a0e30aa4d,ruasd_ru_v1_full:text:193e46210fb584c6e3ece2e8133fea37f968511efa29fb0a4ac071a74d69d28f,193e46210fb584c6e3ece2e8133fea37f968511efa29fb0a4ac071a74d69d28f,13.877333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000135:raw_fake_xtts_ru_ipa_0de7bcf4238c70ffa48debc4e3b65eaa,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000135/raw_fake_xtts_ru_ipa_0de7bcf4238c70ffa48debc4e3b65eaa.wav,1c5c5331928f12802da13445f017399f58b51d0e2bcd23e0f14da94765d97756,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0de7bcf4238c70ffa48debc4e3b65eaa,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_0de7bcf4238c70ffa48debc4e3b65eaa,ruasd_ru_v1_full:text:c5b10e190f119f693fe86658bc284deb9aaafa20be88ff0469e7d971293f70c8,c5b10e190f119f693fe86658bc284deb9aaafa20be88ff0469e7d971293f70c8,10.069333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000135:raw_fake_xtts_ru_ipa_13482fb8574228641d43125a58805bc7,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000135/raw_fake_xtts_ru_ipa_13482fb8574228641d43125a58805bc7.wav,355331335ae11419e375251fc8037e18a7a213e71b21ccf2e74d09ee23d81dd7,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_13482fb8574228641d43125a58805bc7,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000135:raw_fake_xtts_ru_ipa_13482fb8574228641d43125a58805bc7,ruasd_ru_v1_full:text:8da87612bd1211598d43a4a99db47fc5b169d1f0dbbefef12f232e46821321bd,8da87612bd1211598d43a4a99db47fc5b169d1f0dbbefef12f232e46821321bd,12.533333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000136:raw_fake_xtts_ru_ipa_2b71723ad0e1fbdc5b5ea9464c2aad27,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000136/raw_fake_xtts_ru_ipa_2b71723ad0e1fbdc5b5ea9464c2aad27.wav,62bf1a4add863fc356dca75928cbd3640dc45b03db50fe73cd787c91f42718ed,test,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_2b71723ad0e1fbdc5b5ea9464c2aad27,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_2b71723ad0e1fbdc5b5ea9464c2aad27,ruasd_ru_v1_full:content:ruasd-000136:raw_fake_xtts_ru_ipa_2b71723ad0e1fbdc5b5ea9464c2aad27,ec632791e6f92b98c392cd05059b981a8078390200627e92407fa1c54828447c,8.544,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000136:raw_fake_xtts_ru_ipa_2bbaa1c4391799bfd9d59a36b1ab809d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000136/raw_fake_xtts_ru_ipa_2bbaa1c4391799bfd9d59a36b1ab809d.wav,ff4f8090dc1f8915576ec296605e827f181139f12888a89e9ef126cb44726732,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_2bbaa1c4391799bfd9d59a36b1ab809d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_2bbaa1c4391799bfd9d59a36b1ab809d,ruasd_ru_v1_full:text:caa038bc20cd48bef2341d46b261d768f1edb726aa7adfa9214036a39db51e9d,caa038bc20cd48bef2341d46b261d768f1edb726aa7adfa9214036a39db51e9d,9.888,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000136:raw_fake_xtts_ru_ipa_4c84a08fb74f3d2ec33b73c5da3a6c65,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000136/raw_fake_xtts_ru_ipa_4c84a08fb74f3d2ec33b73c5da3a6c65.wav,9a42d818e79327b202e08485be7efee7ed5bb48a48ce36e44e065fe2b75b9ff1,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_4c84a08fb74f3d2ec33b73c5da3a6c65,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000136:raw_fake_xtts_ru_ipa_4c84a08fb74f3d2ec33b73c5da3a6c65,ruasd_ru_v1_full:text:c5df7a3f882a336ebd4a0055b3f5d32d1e6414aebf77ffc27f98a5b1ca8ac44b,c5df7a3f882a336ebd4a0055b3f5d32d1e6414aebf77ffc27f98a5b1ca8ac44b,14.293333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000137:raw_fake_xtts_ru_ipa_6116b1acb95ba0bb97cf02d8f2ff1a88,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000137/raw_fake_xtts_ru_ipa_6116b1acb95ba0bb97cf02d8f2ff1a88.wav,63381a9922dcf90835cd0510a6c2aaa9cdf4e68f75019f9ad7e93b9da72bc27d,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_6116b1acb95ba0bb97cf02d8f2ff1a88,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_6116b1acb95ba0bb97cf02d8f2ff1a88,ruasd_ru_v1_full:text:4bd756b4ddd9c2bf9b57c282dd8d058ef791afff63bb257c3ba0f63dd7cd2834,4bd756b4ddd9c2bf9b57c282dd8d058ef791afff63bb257c3ba0f63dd7cd2834,10.912,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000137:raw_fake_xtts_ru_ipa_715067ce2dbb8af45cc2c43078a8ddc8,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000137/raw_fake_xtts_ru_ipa_715067ce2dbb8af45cc2c43078a8ddc8.wav,4147e16e8ecbad73e28bcc2b9e97fbb12533639a9d30ac1ed68f3d4191549577,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_715067ce2dbb8af45cc2c43078a8ddc8,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_715067ce2dbb8af45cc2c43078a8ddc8,ruasd_ru_v1_full:text:3822ec23a341789e8e469ea6561243ae3735e99d4c371b595d1882eac69d25a5,3822ec23a341789e8e469ea6561243ae3735e99d4c371b595d1882eac69d25a5,7.84,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000137:raw_fake_xtts_ru_ipa_7c38994cc4ce94e6bc73a2e9f007af0f,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000137/raw_fake_xtts_ru_ipa_7c38994cc4ce94e6bc73a2e9f007af0f.wav,74a5e3ab68ee167db8ff631511952c4544a4a582128c6a71cf70d7bcff05d8b1,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_7c38994cc4ce94e6bc73a2e9f007af0f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000137:raw_fake_xtts_ru_ipa_7c38994cc4ce94e6bc73a2e9f007af0f,ruasd_ru_v1_full:text:70bb744fa5d3a11f334be85923b701d3fa8e1efd4c2829ee646bcdad291523e0,70bb744fa5d3a11f334be85923b701d3fa8e1efd4c2829ee646bcdad291523e0,9.194666666666667,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000138:raw_fake_xtts_ru_ipa_839ea896018f52715907707c76d7bb09,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000138/raw_fake_xtts_ru_ipa_839ea896018f52715907707c76d7bb09.wav,eec997e5b688449c205b25d369de3abb645b8e684481ebfcefcfa2f929b73f6f,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_839ea896018f52715907707c76d7bb09,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_839ea896018f52715907707c76d7bb09,ruasd_ru_v1_full:text:19cb3024caeccac07158501fd5a63cdfd612e72edd839390e55c04214a327012,19cb3024caeccac07158501fd5a63cdfd612e72edd839390e55c04214a327012,9.557333333333334,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000138:raw_fake_xtts_ru_ipa_9c2f16e0901416deb8efab6adfba60cf,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000138/raw_fake_xtts_ru_ipa_9c2f16e0901416deb8efab6adfba60cf.wav,5a3f755b5db670395a91abb3b7ce171b64cd5d881ce43afcfd1840669bdafc93,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_9c2f16e0901416deb8efab6adfba60cf,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_9c2f16e0901416deb8efab6adfba60cf,ruasd_ru_v1_full:text:542416576511387a05432ba3375402f7814e6566a3fd596105b1c849c4b9f20e,542416576511387a05432ba3375402f7814e6566a3fd596105b1c849c4b9f20e,8.864,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000138:raw_fake_xtts_ru_ipa_9f86fc097360878506f9e4324505fac7,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000138/raw_fake_xtts_ru_ipa_9f86fc097360878506f9e4324505fac7.wav,d299c6430285e9f887bc6f25cffb9d036c6171d07742a65509f34847ac3326f7,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_9f86fc097360878506f9e4324505fac7,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_9f86fc097360878506f9e4324505fac7,ruasd_ru_v1_full:text:2f8019c33eda449bb0e5b22403de52d4be2cda131d61e4a7c6f9e370b657d676,2f8019c33eda449bb0e5b22403de52d4be2cda131d61e4a7c6f9e370b657d676,8.448,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000138:raw_fake_xtts_ru_ipa_abca8e03c4e8927ebd3fa6f0c49815b0,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000138/raw_fake_xtts_ru_ipa_abca8e03c4e8927ebd3fa6f0c49815b0.wav,55a66f829dfa7836fe9f5126f793b987ce8ab8dd35376d7a2b9ba8be391459d9,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_abca8e03c4e8927ebd3fa6f0c49815b0,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000138:raw_fake_xtts_ru_ipa_abca8e03c4e8927ebd3fa6f0c49815b0,ruasd_ru_v1_full:text:04f11488cd9a163455dc584eede26bb37fa543f2405c573d3227d33bab46fc43,04f11488cd9a163455dc584eede26bb37fa543f2405c573d3227d33bab46fc43,13.226666666666667,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000139:raw_fake_xtts_ru_ipa_b87746bd35a37f8664e83e3b922e1ed1,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000139/raw_fake_xtts_ru_ipa_b87746bd35a37f8664e83e3b922e1ed1.wav,167d1cb330e7362e8bc8a3f8b0b669bfe75ee14fc63d8d06d8cfb5d4285a1fbe,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000139:raw_fake_xtts_ru_ipa_b87746bd35a37f8664e83e3b922e1ed1,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000139:raw_fake_xtts_ru_ipa_b87746bd35a37f8664e83e3b922e1ed1,ruasd_ru_v1_full:text:c073c564bf50444c3a3283dc42b7d2e2af2609853095295671b7aff120d4c1b5,c073c564bf50444c3a3283dc42b7d2e2af2609853095295671b7aff120d4c1b5,14.293333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000139:raw_fake_xtts_ru_ipa_dbcd4e93c506a07a3a4e38b49696e05d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000139/raw_fake_xtts_ru_ipa_dbcd4e93c506a07a3a4e38b49696e05d.wav,de6c4b9d5e31a3b76b6b0c95e2e16341d3ffe59ebfcb5f86dece69eda8e4b585,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000139:raw_fake_xtts_ru_ipa_dbcd4e93c506a07a3a4e38b49696e05d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000139:raw_fake_xtts_ru_ipa_dbcd4e93c506a07a3a4e38b49696e05d,ruasd_ru_v1_full:text:ac51d70ed4adbdaee52a866e0bc1442ee87a9a84e2c10d3e11c6c34554f989de,ac51d70ed4adbdaee52a866e0bc1442ee87a9a84e2c10d3e11c6c34554f989de,12.256,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_fake_xtts_ru_ipa_e83493c414dba7c0eeb3e7c8baa87730,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_fake_xtts_ru_ipa_e83493c414dba7c0eeb3e7c8baa87730.wav,cb1c2fe6bdd617fd1691d0d2b7293436569ad3d773219923b4ec88c02261c330,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_e83493c414dba7c0eeb3e7c8baa87730,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_e83493c414dba7c0eeb3e7c8baa87730,ruasd_ru_v1_full:text:7f878b103b569ea80bc6e97384bd067660c53e9ab1f3271c577cba7025868653,7f878b103b569ea80bc6e97384bd067660c53e9ab1f3271c577cba7025868653,12.437333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_fake_xtts_ru_ipa_ecb0d644da44c2265601ac25aa3f4ebb,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_fake_xtts_ru_ipa_ecb0d644da44c2265601ac25aa3f4ebb.wav,63cea2810faab0bd8230158b64008de3c11cbf4eb852657a2bb84b5ca1f94c27,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_ecb0d644da44c2265601ac25aa3f4ebb,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_ecb0d644da44c2265601ac25aa3f4ebb,ruasd_ru_v1_full:text:4f3776bdc2f3f64e1e6965e8ed268eeaf20acfbfbc7dff399d6428f1317447de,4f3776bdc2f3f64e1e6965e8ed268eeaf20acfbfbc7dff399d6428f1317447de,8.906666666666666,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_fake_xtts_ru_ipa_f4cfb33745751f597a0f252fef8381f5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_fake_xtts_ru_ipa_f4cfb33745751f597a0f252fef8381f5.wav,839d2e5fb525abd2b1e9f705a4e1e01384a71afb94e4277fdc7b4fc7eca4bfdc,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_f4cfb33745751f597a0f252fef8381f5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_f4cfb33745751f597a0f252fef8381f5,ruasd_ru_v1_full:text:22a007bc20eb96283165e42347a1f8ffdc3fe21c3a05a89cb01c1c3e50d41c6b,22a007bc20eb96283165e42347a1f8ffdc3fe21c3a05a89cb01c1c3e50d41c6b,10.165333333333333,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_fake_xtts_ru_ipa_f9a541d244f546e69899271062a308af,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_fake_xtts_ru_ipa_f9a541d244f546e69899271062a308af.wav,7712717ddbb1ce9be535c832bb0b7f905ed23dba1c6ea8a003657238be9f5e89,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_f9a541d244f546e69899271062a308af,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_f9a541d244f546e69899271062a308af,ruasd_ru_v1_full:text:c425c622a5601d1d6bb6096fb079bf194efaee2202dbfb82043b5fe733b42f7c,c425c622a5601d1d6bb6096fb079bf194efaee2202dbfb82043b5fe733b42f7c,13.226666666666667,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_fake_xtts_ru_ipa_fa7eb7df8b1b8eb30286f8457ef74e95,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_fake_xtts_ru_ipa_fa7eb7df8b1b8eb30286f8457ef74e95.wav,4950290b86fafdc71c9eb5e28260d4207da47dad362a5f91837780315010ead6,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_fa7eb7df8b1b8eb30286f8457ef74e95,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_fake_xtts_ru_ipa_fa7eb7df8b1b8eb30286f8457ef74e95,ruasd_ru_v1_full:text:74b513fba4ea22336af7d3229a3cf63823fc1e71ac6d8b2a6c1a6ddc6c6494c1,74b513fba4ea22336af7d3229a3cf63823fc1e71ac6d8b2a6c1a6ddc6c6494c1,9.610666666666667,tts,xtts_ru_ipa,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000140:raw_real_CommonVoice_common_voice_ru_18863196_26d77ffc,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000140/raw_real_CommonVoice_common_voice_ru_18863196_26d77ffc.wav,1e15d17e9ad73380e8048c0a0c38ff680e63e3c435db33143621b0be7cd65d6d,test,bonafide,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000140:raw_real_CommonVoice_common_voice_ru_18863196_26d77ffc,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000140:raw_real_CommonVoice_common_voice_ru_18863196_26d77ffc,ruasd_ru_v1_full:text:786b95478694d64495ceb18f9398b0d6872080e192411e26a0c1aabcdb115ae0,786b95478694d64495ceb18f9398b0d6872080e192411e26a0c1aabcdb115ae0,4.464,,,,,,unknown,ruasd_source_audio,48000,wav,,,2026-08-12T00:00:00Z
